station_name,elevation,Date,OneDayPriorRainfallOrigin,TenDayPriorOrigin,OneDayPriorRainfall,threedaysprior,sevendaysprior,tendaysprior,Flood,,
,6.78,23/01/2020,0,0,80.8,114.4,118.6,239.6,0,,
,6.78,24/01/2020,3.8,77.8,80.8,114.4,144.3,179.3,0,,
,6.78,25/01/2020,0,3,77,111.6,179,179,0,,
,6.78,26/01/2020,74,74,110.6,113.6,179,210,0,,
,6.78,27/01/2020,3,3,36.6,39.6,139,185,0,,
,6.78,28/01/2020,0,0,34.6,84.1,139,185,0,,
,6.78,29/01/2020,0,0,36.6,92.1,170,185,0,,
,6.78,30/01/2020,0,33.6,36.6,98.1,167,167,0,,
,6.78,31/01/2020,0,0,84.1,108.1,81,81,0,,
,6.78,01/02/2020,33.6,34.6,92.1,108.1,46,46,0,,
,6.78,02/02/2020,0,2,64.5,74.5,46,46,0,,
,6.78,03/02/2020,1,1,74.5,74.5,46,46,0,,
,6.78,04/02/2020,2,49.5,73.5,106.7,46,91,0,,
,6.78,05/02/2020,0,8,71.5,126.7,15,60,0,,
,6.78,06/02/2020,47.5,53.5,71.5,133.2,0,45,0,,
,6.78,07/02/2020,8,18,57.2,91.1,45,66,0,,
,6.78,08/02/2020,6,6,71.2,98.1,45,74,0,,
,6.78,09/02/2020,10,10,71.7,92.1,45,84,0,,
,6.78,10/02/2020,0,0,67.1,82.1,66,84,0,,
,6.78,11/02/2020,0,33.2,82.1,132.1,74,84,0,,
,6.78,12/02/2020,0,22,82.1,135.1,84,84,0,,
,6.78,13/02/2020,33.2,39.7,82.1,141.9,84,121,0,,
,6.78,14/02/2020,22,27.4,98.9,108.7,39,86,0,,
,6.78,15/02/2020,6.5,21.5,79.9,96.5,39,194,0,,
,6.78,16/02/2020,5.4,5.4,80.2,90,76,226,0,,
,6.78,17/02/2020,15,15,74.8,84.6,65,213,0,,
,6.78,18/02/2020,0,50,69.6,125.6,165,215,0,,
,6.78,19/02/2020,0,3,69.6,125.6,187,205,0,,
,6.78,20/02/2020,50,56.8,69.6,175.6,195,217,0,,
,6.78,21/02/2020,3,3,75.6,140.6,205,217,0,,
,6.78,22/02/2020,6.8,16.6,72.6,147.6,205,217,0,,
,6.78,23/02/2020,0,0,115.8,170.8,180,180,0,,
,6.78,24/02/2020,9.8,9.8,130.8,177.8,170,170,0,,
,6.78,25/02/2020,0,56,131,168,62,89,0,,
,6.78,26/02/2020,0,0,161,228.3,30,91,0,,
,6.78,27/02/2020,56,106,168,228.6,22,153.7,0,,
,6.78,28/02/2020,,15,112,172.6,39,143.7,0,,
,6.78,29/02/2020,50,60,172.3,212.6,73,153.1,0,,
,6.78,01/03/2020,15,45,122.6,162.6,131.7,223.1,0,,
,6.78,02/03/2020,10,17,107.6,147.6,131.7,223.1,0,,
,6.78,03/03/2020,30,30,137.6,155.6,141.1,227,0,,
,6.78,04/03/2020,7,67.3,107.6,211.6,223.1,227,0,,
,6.78,05/03/2020,0,0.3,100.6,239.6,223.1,227,0,,
,6.78,06/03/2020,60.3,60.3,118.6,239.6,200,200,0,,
,6.78,07/03/2020,0.3,40.3,144.3,179.3,166,166,0,,
,6.78,08/03/2020,0,0,179,179,95.3,170.4,0,,
,6.78,09/03/2020,40,40,179,210,95.3,170.4,0,,
,6.78,10/03/2020,0,18,139,185,85.9,200.1,0,,
,6.78,11/03/2020,,86,139,185,79,118.1,0,,
,6.78,12/03/2020,18,53,170,185,79,118.1,0,,
,6.78,13/03/2020,86,86,167,167,114.2,137.3,0,,
,6.78,14/03/2020,35,35,81,81,114.2,137.3,0,,
,6.78,15/03/2020,0,0,46,46,114.2,137.3,0,,
,6.78,16/03/2020,0,31,46,46,137.3,137.3,0,,
,6.78,17/03/2020,0,15,46,46,137.3,137.3,0,,
,6.78,18/03/2020,31,31,46,91,62.2,67.3,0,,
,6.78,19/03/2020,15,15,15,60,62.2,67.3,0,,
,6.78,20/03/2020,0,0,0,45,23.1,28.2,0,,
,6.78,21/03/2020,0,0,45,66,28.2,139.3,0,,
,6.78,22/03/2020,0,0,45,74,28.2,143.3,0,,
,6.78,23/03/2020,,0,45,84,5.1,120.2,0,,
,6.78,24/03/2020,0,0,66,84,116.2,120.2,0,,
,6.78,25/03/2020,0,45,74,84,120.2,124.8,0,,
,6.78,26/03/2020,0,0,84,84,120.2,124.8,0,,
,6.78,27/03/2020,45,45,84,121,120.2,141.4,0,,
,6.78,28/03/2020,0,21,39,86,119.7,136.3,0,,
,6.78,29/03/2020,0,8,39,194,119.7,136.3,0,,
,6.78,30/03/2020,21,31,76,226,136.3,136.3,0,,
,6.78,31/03/2020,8,8,65,213,25.2,26.7,0,,
,6.78,01/04/2020,10,10,165,215,21.2,68.2,0,,
,6.78,02/04/2020,0,0,187,205,21.2,70.1,0,,
,6.78,03/04/2020,0,37,195,217,22.7,74.1,0,,
,6.78,04/04/2020,0,10,205,217,63.6,77.4,0,,
,6.78,05/04/2020,37,145,205,217,65.5,77.4,0,,
,6.78,06/04/2020,10,42,180,180,52.9,81.3,0,,
,6.78,07/04/2020,108,116,170,170,60.8,81.3,0,,
,6.78,08/04/2020,32,42,62,89,60.8,81.3,0,,
,6.78,09/04/2020,8,8,30,91,81.3,81.3,0,,
,6.78,10/04/2020,10,22,22,153.7,79.8,79.8,0,,
,6.78,11/04/2020,0,0,39,143.7,34.3,34.3,0,,
,6.78,12/04/2020,12,12,73,153.1,32.4,32.4,0,,
,6.78,13/04/2020,0,0,131.7,223.1,28.4,28.4,0,,
,6.78,14/04/2020,0,0,131.7,223.1,20.5,23.5,0,,
,6.78,15/04/2020,0,27,141.1,227,20.5,23.5,0,,
,6.78,16/04/2020,,34,223.1,227,0,113.2,0,,
,6.78,17/04/2020,27,97.7,223.1,227,3,130.2,0,,
,6.78,18/04/2020,34,34,200,200,3,142.2,0,,
,6.78,19/04/2020,70.7,80.1,166,166,113.2,168.3,0,,
,6.78,20/04/2020,0,82,95.3,170.4,130.2,174.3,0,,
,6.78,21/04/2020,9.4,9.4,95.3,170.4,142.2,212.4,0,,
,6.78,22/04/2020,82,85.9,85.9,200.1,168.3,212.4,0,,
,6.78,23/04/2020,0,0,79,118.1,174.3,212.4,0,,
,6.78,24/04/2020,3.9,3.9,79,118.1,209.4,209.4,0,,
,6.78,25/04/2020,0,0,114.2,137.3,209.4,209.4,0,,
,6.78,26/04/2020,0,0,114.2,137.3,99.2,99.2,0,,
,6.78,27/04/2020,0,75.1,114.2,137.3,82.2,112.5,0,,
,6.78,28/04/2020,,0,137.3,137.3,70.2,105.5,0,,
,6.78,29/04/2020,75.1,114.2,137.3,137.3,44.1,79.4,0,,
,6.78,30/04/2020,0,0,62.2,67.3,68.4,217.4,0,,
,6.78,01/05/2020,39.1,39.1,62.2,67.3,35.3,189.4,0,,
,6.78,02/05/2020,0,23.1,23.1,28.2,35.3,199.5,0,,
,6.78,03/05/2020,0,0,28.2,139.3,179.3,201.8,0,,
,6.78,04/05/2020,23.1,23.1,28.2,143.3,189.4,201.8,0,,
,6.78,05/05/2020,0,0,5.1,120.2,199.5,201.8,0,,
,6.78,06/05/2020,0,0,116.2,120.2,201.8,201.8,0,,
,6.78,07/05/2020,0,5.1,120.2,124.8,171.5,172.6,0,,
,6.78,08/05/2020,0,0,120.2,124.8,166.5,194.7,0,,
,6.78,09/05/2020,5.1,5.1,120.2,141.4,166.5,226.2,0,,
,6.78,10/05/2020,,111.1,119.7,136.3,23.6,82.2,0,,
,6.78,11/05/2020,0,4,119.7,136.3,40.6,72.1,0,,
,6.78,12/05/2020,111.1,111.1,136.3,136.3,62,62,0,,
,6.78,13/05/2020,4,4,25.2,26.7,59.7,75.8,0,,
,6.78,14/05/2020,0,4.6,21.2,68.2,59.7,75.8,0,,
,6.78,15/05/2020,0,0,21.2,70.1,59.7,75.8,0,,
,6.78,16/05/2020,4.6,21.2,22.7,74.1,75.8,75.8,0,,
,6.78,17/05/2020,0,0,63.6,77.4,74.7,74.7,0,,
,6.78,18/05/2020,16.6,16.6,65.5,77.4,47.6,149.6,1,,
,6.78,19/05/2020,0,0,52.9,81.3,16.1,137.7,0,,
,6.78,20/05/2020,0,1.5,60.8,81.3,16.1,145.9,0,,
,6.78,21/05/2020,0,45.5,60.8,81.3,118.1,146.9,0,,
,6.78,22/05/2020,1.5,3.4,81.3,81.3,137.7,146.9,0,,
,6.78,23/05/2020,45.5,49.5,79.8,79.8,129.8,166.1,0,,
,6.78,24/05/2020,1.9,9.8,34.3,34.3,130.8,176.6,0,,
,6.78,25/05/2020,4,4,32.4,32.4,130.8,215.9,0,,
,6.78,26/05/2020,7.9,28.4,28.4,28.4,166.1,215.9,0,,
,6.78,27/05/2020,0,0,20.5,23.5,176.6,219,0,,
,6.78,28/05/2020,20.5,20.5,20.5,23.5,113.9,117,0,,
,6.78,29/05/2020,0,0,0,113.2,94.3,97.4,0,,
,6.78,30/05/2020,0,0,3,130.2,89.2,108.4,0,,
,6.78,31/05/2020,0,0,3,142.2,88.2,142.7,0,,
,6.78,01/06/2020,0,0,113.2,168.3,88.2,160.8,0,,
,6.78,02/06/2020,0,0,130.2,174.3,72.1,125.5,0,,
,6.78,03/06/2020,,3,142.2,212.4,96.9,115,0,,
,6.78,04/06/2020,0,0,168.3,212.4,75.7,75.7,0,,
,6.78,05/06/2020,3,113.2,174.3,212.4,75.7,75.7,0,,
,6.78,06/06/2020,0,17,209.4,209.4,72.6,86.6,0,,
,6.78,07/06/2020,110.2,122.2,209.4,209.4,72.6,86.6,0,,
,6.78,08/06/2020,17,43.1,99.2,99.2,72.6,86.6,0,,
,6.78,09/06/2020,12,18,82.2,112.5,67.4,68.9,0,,
,6.78,10/06/2020,26.1,64.2,70.2,105.5,32.1,33.6,0,,
,6.78,11/06/2020,6,6,44.1,79.4,14,15.5,0,,
,6.78,12/06/2020,38.1,38.1,68.4,217.4,15.5,32,0,,
,6.78,13/06/2020,0,0,35.3,189.4,15.5,42.3,0,,
,6.78,14/06/2020,0,0,35.3,199.5,15.5,84.5,0,,
,6.78,15/06/2020,,0,179.3,201.8,32,104.5,0,,
,6.78,16/06/2020,0,30.3,189.4,201.8,28.3,90.5,0,,
,6.78,17/06/2020,0,5,199.5,201.8,70.5,110.6,0,,
,6.78,18/06/2020,30.3,30.3,201.8,201.8,90.5,153.6,0,,
,6.78,19/06/2020,5,149,171.5,172.6,89,152.1,0,,
,6.78,20/06/2020,0,10.1,166.5,194.7,109.1,157.3,0,,
,6.78,21/06/2020,144,154.1,166.5,226.2,152.1,183.3,0,,
,6.78,22/06/2020,10.1,12.4,23.6,82.2,135.6,166.8,0,,
,6.78,23/06/2020,10.1,10.1,40.6,72.1,130.5,176.6,0,,
,6.78,24/06/2020,2.3,2.3,62,62,114.3,197.6,0,,
,6.78,25/06/2020,0,0,59.7,75.8,94.3,177.6,0,,
,6.78,26/06/2020,0,1.1,59.7,75.8,114.4,197.7,0,,
,6.78,27/06/2020,,27.1,59.7,75.8,157.5,177.6,0,,
,6.78,28/06/2020,1.1,32.6,75.8,75.8,114.5,174.4,0,,
,6.78,29/06/2020,27.1,27.1,74.7,74.7,134.6,185.1,0,,
,6.78,30/06/2020,31.5,31.5,47.6,149.6,129.4,180.2,0,,
,6.78,01/07/2020,0,0,16.1,137.7,143.2,209.4,0,,
,6.78,02/07/2020,0,16.1,16.1,145.9,153.9,210.1,0,,
,6.78,03/07/2020,0,0,118.1,146.9,134.1,190,0,,
,6.78,04/07/2020,16.1,16.1,137.7,146.9,126.1,143.1,0,,
,6.78,05/07/2020,0,0,129.8,166.1,126.8,144.9,0,,
,6.78,06/07/2020,0,0,130.8,176.6,106.7,124.9,0,,
,6.78,07/07/2020,0,102,130.8,215.9,123,151.5,0,,
,6.78,08/07/2020,0,19.6,166.1,215.9,85,113.6,0,,
,6.78,09/07/2020,102,110.2,176.6,219,74.4,137.7,0,,
,6.78,10/07/2020,19.6,20.6,113.9,117,100.7,141.4,0,,
,6.78,11/07/2020,8.2,8.2,94.3,97.4,47.4,156.2,0,,
,6.78,12/07/2020,1,36.3,89.2,108.4,81.5,155.5,0,,
,6.78,13/07/2020,0,10.5,88.2,142.7,85.5,155.5,0,,
,6.78,14/07/2020,35.3,74.6,88.2,160.8,139.2,139.2,0,,
,6.78,15/07/2020,10.5,10.5,72.1,125.5,137.4,137.4,0,,
,6.78,16/07/2020,39.3,42.4,96.9,115,137.3,242.9,0,,
,6.78,17/07/2020,0,0,75.7,75.7,110.7,267.7,0,,
,6.78,18/07/2020,3.1,3.1,75.7,75.7,108.8,266.5,0,,
,6.78,19/07/2020,0,19.2,72.6,86.6,179.6,231.7,0,,
,6.78,20/07/2020,,35.3,72.6,86.6,227,242.2,0,,
,6.78,21/07/2020,19.2,37.3,72.6,86.6,157.7,187.2,0,,
,6.78,22/07/2020,35.3,35.3,67.4,68.9,157.7,240.6,0,,
,6.78,23/07/2020,18.1,18.1,32.1,33.6,172.2,240.6,0,,
,6.78,24/07/2020,0,0,14,15.5,187.2,240.6,0,,
,6.78,25/07/2020,0,0,15.5,32,240.6,240.6,0,,
,6.78,26/07/2020,0,14,15.5,42.3,135,174.6,0,,
,6.78,27/07/2020,0,0,15.5,84.5,83.6,123.2,0,,
,6.78,28/07/2020,14,14,32,104.5,82.9,127,0,,
,6.78,29/07/2020,0,1.5,28.3,90.5,122.5,127,0,,
,6.78,30/07/2020,0,0,70.5,110.6,108,112.5,0,,
,6.78,31/07/2020,1.5,1.5,90.5,153.6,97.5,187.5,0,,
,6.78,01/08/2020,,16.5,89,152.1,44.1,134.1,0,,
,6.78,02/08/2020,0,10.3,109.1,157.3,44.1,256.1,0,,
,6.78,03/08/2020,16.5,58.7,152.1,183.3,134.1,256.1,0,,
,6.78,04/08/2020,10.3,30.3,135.6,166.8,134.1,256.1,0,,
,6.78,05/08/2020,42.2,42.2,130.5,176.6,216.5,216.5,0,,
,6.78,06/08/2020,20,40.1,114.3,197.6,216.5,216.5,0,,
,6.78,07/08/2020,0,43,94.3,177.6,212,225,0,,
,6.78,08/08/2020,20.1,20.1,114.4,197.7,212,225,0,,
,6.78,09/08/2020,43,48.2,157.5,177.6,212,225,0,,
,6.78,10/08/2020,0,26,114.5,174.4,135,135,0,,
,6.78,11/08/2020,5.2,5.2,134.6,185.1,135,233,0,,
,6.78,12/08/2020,26,46.1,129.4,180.2,13,125,0,,
,6.78,13/08/2020,,63.2,143.2,209.4,13,139,0,,
,6.78,14/08/2020,20.1,20.1,153.9,210.1,111,181,0,,
,6.78,15/08/2020,63.2,83.3,134.1,190,125,181,0,,
,6.78,16/08/2020,0,0,126.1,143.1,139,181,0,,
,6.78,17/08/2020,20.1,59.9,126.8,144.9,168,168,0,,
,6.78,18/08/2020,0,10.7,106.7,124.9,168,169,0,,
,6.78,19/08/2020,39.8,40.1,123,151.5,168,169,0,,
,6.78,20/08/2020,10.7,65.9,85,113.6,168,171.2,0,,
,6.78,21/08/2020,0.3,1,74.4,137.7,71,73.2,0,,
,6.78,22/08/2020,55.2,55.2,100.7,141.4,57,82.2,0,,
,6.78,23/08/2020,0.7,17,47.4,156.2,45.2,68.2,0,,
,6.78,24/08/2020,0,1.8,81.5,155.5,3.2,29.2,0,,
,6.78,25/08/2020,16.3,16.4,85.5,155.5,26.2,39.2,0,,
,6.78,26/08/2020,1.8,28.4,139.2,139.2,26.2,39.2,0,,
,6.78,27/08/2020,0.1,2,137.4,137.4,29.2,39.2,0,,
,6.78,28/08/2020,26.6,61.4,137.3,242.9,38.2,133.7,0,,
,6.78,29/08/2020,1.9,5.9,110.7,267.7,38.2,133.7,0,,
,6.78,30/08/2020,34.8,104.8,108.8,266.5,36,137.5,0,,
,6.78,31/08/2020,4,4,179.6,231.7,131.5,147.5,0,,
,6.78,01/09/2020,70,70,227,242.2,108.5,124.5,0,,
,6.78,02/09/2020,0,0,157.7,187.2,114.5,143.5,0,,
,6.78,03/09/2020,0,0,157.7,240.6,121.5,140.5,0,,
,6.78,04/09/2020,0,105.6,172.2,240.6,111.5,136.8,0,,
,6.78,05/09/2020,,51.4,187.2,240.6,130.5,155,0,,
,6.78,06/09/2020,105.6,106.3,240.6,240.6,130.5,155,0,,
,6.78,07/09/2020,51.4,51.4,135,174.6,41.3,59.5,0,,
,6.78,08/09/2020,0.7,15.2,83.6,123.2,59.5,59.5,0,,
,6.78,09/09/2020,0,15,82.9,127,53.5,82,0,,
,6.78,10/09/2020,14.5,67.9,122.5,127,43.5,110,0,,
,6.78,11/09/2020,15,15,108,112.5,43.5,116,0,,
,6.78,12/09/2020,53.4,53.4,97.5,187.5,53,104,0,,
,6.78,13/09/2020,0,0,44.1,134.1,91,104,0,,
,6.78,14/09/2020,0,39.6,44.1,256.1,90.7,97.7,0,,
,6.78,15/09/2020,,0,134.1,256.1,79.5,79.5,0,,
,6.78,16/09/2020,39.6,44.1,134.1,256.1,79.5,184.5,0,,
,6.78,17/09/2020,0,0,216.5,216.5,79.5,204.5,0,,
,6.78,18/09/2020,4.5,4.5,216.5,216.5,79.5,212.5,0,,
,6.78,19/09/2020,0,90,212,225,156,184,0,,
,6.78,20/09/2020,0,0,212,225,138,200.2,0,,
,6.78,21/09/2020,90,212,212,225,140,194.2,0,,
,6.78,22/09/2020,0,0,135,135,133,203.6,0,,
,6.78,23/09/2020,122,122,135,233,187.2,209.6,0,,
,6.78,24/09/2020,0,0,13,125,187.2,209.6,0,,
,6.78,25/09/2020,0,0,13,139,203.6,234.6,0,,
,6.78,26/09/2020,,13,111,181,104.6,129.8,0,,
,6.78,27/09/2020,0,0,125,181,84.6,109.8,0,,
,6.78,28/09/2020,13,13,139,181,101.6,166.8,0,,
,6.78,29/09/2020,0,0,168,168,101.8,194.8,0,,
,6.78,30/09/2020,0,98,168,169,47.6,140.6,0,,
,6.78,01/10/2020,0,14,168,169,112.6,159.6,0,,
,6.78,02/10/2020,98,112,168,171.2,124.2,143.2,0,,
,6.78,03/10/2020,14,56,71,73.2,118.2,137.2,0,,
,6.78,04/10/2020,14,14,57,82.2,137.2,152.2,0,,
,6.78,05/10/2020,42,42,45.2,68.2,112.2,127.2,0,,
,6.78,06/10/2020,0,0,3.2,29.2,112,127,0,,
,6.78,07/10/2020,0,1,26.2,39.2,127,132,0,,
,6.78,08/10/2020,0,0,26.2,39.2,62,67,0,,
,6.78,09/10/2020,1,3.2,29.2,39.2,34,79,0,,
,6.78,10/10/2020,0,0,38.2,133.7,39,79,0,,
,6.78,11/10/2020,2.2,25.2,38.2,133.7,20,79,0,,
,6.78,12/10/2020,0,0,36,137.5,60,79,0,,
,6.78,13/10/2020,23,26,131.5,147.5,60,139,0,,
,6.78,14/10/2020,0,10,108.5,124.5,64,132,0,,
,6.78,15/10/2020,3,3,114.5,143.5,64,132,0,,
,6.78,16/10/2020,10,10,121.5,140.5,124,132,0,,
,6.78,17/10/2020,0,95.5,111.5,136.8,127,127,0,,
,6.78,18/10/2020,,0,130.5,155,127,127,0,,
,6.78,19/10/2020,95.5,101.5,130.5,155,87,107,0,,
,6.78,20/10/2020,0,10,41.3,59.5,87,107,0,,
,6.78,21/10/2020,6,6,59.5,59.5,68,88,0,,
,6.78,22/10/2020,10,29,53.5,82,88,164,0,,
,6.78,23/10/2020,0,0,43.5,110,28,104,0,,
,6.78,24/10/2020,19,25.3,43.5,116,20,96,0,,
,6.78,25/10/2020,0,18.2,53,104,96,138,0,,
,6.78,26/10/2020,6.3,6.3,91,104,96,172,0,,
,6.78,27/10/2020,18.2,18.2,90.7,97.7,96,194,0,,
,6.78,28/10/2020,0,0,79.5,79.5,138,194,0,,
,6.78,29/10/2020,0,28.5,79.5,184.5,152,174,0,,
,6.78,30/10/2020,,38,79.5,204.5,174,174,0,,
,6.78,31/10/2020,28.5,34.5,79.5,212.5,174,192,0,,
,6.78,01/11/2020,38,45,156,184,98,132,0,,
,6.78,02/11/2020,6,6,138,200.2,98,185,0,,
,6.78,03/11/2020,7,7,140,194.2,116,236,0,,
,6.78,04/11/2020,,0,133,203.6,90,194,0,,
,6.78,05/11/2020,0,105,187.2,209.6,109,165,0,,
,6.78,06/11/2020,0,20,187.2,209.6,138,143,0,,
,6.78,07/11/2020,105,113,203.6,234.6,138,153,0,,
,6.78,08/11/2020,20,20,104.6,129.8,143,153,1,,
,6.78,09/11/2020,8,62.2,84.6,109.8,143,170,0,,
,6.78,10/11/2020,0,0,101.6,166.8,135,152,0,,
,6.78,11/11/2020,54.2,70.6,101.8,194.8,119,136,0,,
,6.78,12/11/2020,0,6,47.6,140.6,83,163,0,,
,6.78,13/11/2020,16.4,16.4,112.6,159.6,32,119,0,,
,6.78,14/11/2020,6,31,124.2,143.2,32,126.4,0,,
,6.78,15/11/2020,,0.2,118.2,137.2,107,121.4,0,,
,6.78,16/11/2020,25,25,137.2,152.2,114,144.5,0,,
,6.78,17/11/2020,0.2,65.2,112.2,127.2,111.4,184.1,0,,
,6.78,18/11/2020,0,28,112,127,111.4,184.1,0,,
,6.78,19/11/2020,65,65,127,132,117.5,182.2,0,,
,6.78,20/11/2020,28,47,62,67,167.1,182.2,0,,
,6.78,21/11/2020,0,0,34,79,167.1,182.2,0,,
,6.78,22/11/2020,19,19,39,79,102.2,106.7,0,,
,6.78,23/11/2020,0,15,20,79,95.2,99.7,0,,
,6.78,24/11/2020,0,0,60,79,87.8,92.3,0,,
,6.78,25/11/2020,15,15,60,139,92.3,92.3,0,,
,6.78,26/11/2020,0,5,64,132,69.2,100.4,0,,
,6.78,27/11/2020,,0,64,132,19.6,50.8,0,,
,6.78,28/11/2020,5,45,124,132,19.6,57.9,0,,
,6.78,29/11/2020,0,0,127,127,35.7,42.8,0,,
,6.78,30/11/2020,40,59,127,127,35.7,42.8,0,,
,6.78,01/12/2020,0,0,87,107,42.8,49.2,0,,
,6.78,02/12/2020,19,79,87,107,38.3,44.7,0,,
,6.78,03/12/2020,0,8,68,88,38.3,44.7,0,,
,6.78,04/12/2020,60,60,88,164,44.7,44.7,0,,
,6.78,05/12/2020,8,8,28,104,44.7,44.7,0,,
,6.78,06/12/2020,0,0,20,96,13.5,13.5,0,,
,6.78,07/12/2020,0,0,96,138,13.5,22.7,0,,
,6.78,08/12/2020,0,20,96,172,6.4,33.8,0,,
,6.78,09/12/2020,,0,96,194,6.4,33.8,0,,
,6.78,10/12/2020,20,20,138,194,15.6,33.8,0,,
,6.78,11/12/2020,0,76,152,174,27.4,217.5,0,,
,6.78,12/12/2020,0,0,174,174,27.4,217.5,0,,
,6.78,13/12/2020,76,76,174,192,27.4,220,0,,
,6.78,14/12/2020,0,42,98,132,217.5,220,0,,
,6.78,15/12/2020,0,34,98,185,217.5,220,0,,
,6.78,16/12/2020,42,64,116,236,220,220.6,0,,
,6.78,17/12/2020,34,34,90,194,210.8,211.4,0,,
,6.78,18/12/2020,22,22,109,165,192.6,193.2,0,,
,6.78,19/12/2020,0,0,138,143,193.2,229.2,0,,
,6.78,20/12/2020,0,18,138,153,193.2,419.2,0,,
,6.78,21/12/2020,,16,143,153,3.1,266.6,0,,
,6.78,22/12/2020,18,71,143,170,39.1,276.6,0,,
,6.78,23/12/2020,16,67,135,152,226.6,314.1,0,,
,6.78,24/12/2020,53,53,119,136,264.1,314.1,0,,
,6.78,25/12/2020,51,56,83,163,274.1,314.1,0,,
,6.78,26/12/2020,0,0,32,119,313.5,313.5,0,,
,6.78,27/12/2020,5,15,32,126.4,313.5,313.5,0,,
,6.78,28/12/2020,0,0,107,121.4,313.5,313.5,0,,
,6.78,29/12/2020,10,27,114,144.5,277.5,277.5,0,,
,6.78,30/12/2020,0,0,111.4,184.1,87.5,87.5,0,,
,6.78,31/12/2020,17,17,111.4,184.1,50,52.1,0,,
,6.78,01/01/2021,0,80,117.5,182.2,40,134.1,0,,
